customer_id,age,gender,location,favorite_category,total_spend,average_order_value,avg_review_rating,avg_previous_purchases,avg_annual_frequency,discount_dependency_score,promo_dependency_score,subscription_score,preferred_payment_method,preferred_shipping_type,satisfaction_flag,total_spend_norm,average_order_value_norm,avg_previous_purchases_norm,avg_annual_frequency_norm,avg_review_rating_norm,discount_dependency_score_norm,promo_dependency_score_norm,subscription_score_norm,loyalty_score_1,loyalty_score_2,final_loyalty_score,value_tier,promo_dependency_segment,customer_segment,cluster
3359,56,Female,Tennessee,Clothing,59,59.0,3.4,26.0,1.0,0.0,0.0,0.0,Cash,2-Day Shipping,Neutral,0.48750000000000004,0.48750000000000004,0.510204081632653,0.0,0.3600000000000001,0.0,0.0,0.0,0.3503316326530612,0.49306122448979595,0.4074234693877551,Medium Value,Low Promo Dependency,Occasional Customer,3
3360,43,Female,New Hampshire,Accessories,74,74.0,3.9,29.0,12.0,0.0,0.0,0.0,Debit Card,Next Day Air,Neutral,0.675,0.675,0.5714285714285714,0.21568627450980393,0.56,0.0,0.0,0.0,0.4957773109243697,0.5614285714285714,0.5220378151260504,High Value,Low Promo Dependency,Occasional Customer,1
3361,22,Female,Minnesota,Outerwear,81,81.0,3.3,47.0,4.0,0.0,0.0,0.0,Cash,2-Day Shipping,Neutral,0.7625,0.7625,0.9387755102040816,0.058823529411764705,0.32000000000000006,0.0,0.0,0.0,0.6219072629051621,0.6116326530612245,0.617797418967587,High Value,Low Promo Dependency,Occasional Customer,1
3362,47,Female,Florida,Footwear,26,26.0,4.1,47.0,26.0,0.0,0.0,0.0,Credit Card,Free Shipping,High Satisfaction,0.07500000000000001,0.07500000000000001,0.9387755102040816,0.49019607843137253,0.6399999999999999,0.0,0.0,0.0,0.5450690276110444,0.6916326530612245,0.6036944777911164,Low Value,Low Promo Dependency,Potential Loyalist,3
3363,50,Female,Tennessee,Accessories,61,61.0,3.0,48.0,26.0,0.0,0.0,0.0,Venmo,Next Day Air,Neutral,0.5125000000000001,0.5125000000000001,0.9591836734693877,0.49019607843137253,0.20000000000000018,0.0,0.0,0.0,0.6844822929171668,0.5877551020408163,0.6457914165666265,High Value,Low Promo Dependency,Occasional Customer,1
3364,58,Female,California,Clothing,23,23.0,3.0,46.0,26.0,0.0,0.0,0.0,Bank Transfer,Next Day Air,Neutral,0.03750000000000003,0.03750000000000003,0.9183673469387754,0.49019607843137253,0.20000000000000018,0.0,0.0,0.0,0.5256557623049218,0.5755102040816327,0.5455975390156061,Low Value,Low Promo Dependency,Occasional Customer,3
3365,50,Female,Oregon,Accessories,33,33.0,3.2,7.0,12.0,0.0,0.0,0.0,Credit Card,Standard,Neutral,0.16250000000000003,0.16250000000000003,0.12244897959183673,0.21568627450980393,0.28000000000000025,0.0,0.0,0.0,0.1624354741896759,0.3567346938775511,0.240155162064826,Low Value,Low Promo Dependency,Occasional Customer,3
3366,43,Female,Tennessee,Clothing,58,58.0,3.9,45.0,4.0,0.0,0.0,0.0,Credit Card,Express,Neutral,0.4750000000000001,0.4750000000000001,0.8979591836734693,0.058823529411764705,0.56,0.0,0.0,0.0,0.5193307322929172,0.6593877551020408,0.5753535414165667,Medium Value,Low Promo Dependency,Occasional Customer,1
3367,38,Female,North Carolina,Accessories,65,65.0,3.6,47.0,4.0,0.0,0.0,0.0,Debit Card,2-Day Shipping,Neutral,0.5625,0.5625,0.9387755102040816,0.058823529411764705,0.44000000000000017,0.0,0.0,0.0,0.5619072629051621,0.6416326530612245,0.5937974189675871,High Value,Low Promo Dependency,Occasional Customer,1
3368,44,Female,Tennessee,Clothing,48,48.0,3.1,6.0,26.0,0.0,0.0,0.0,Venmo,Store Pickup,Neutral,0.3500000000000001,0.3500000000000001,0.10204081632653061,0.49019607843137253,0.2400000000000002,0.0,0.0,0.0,0.292875150060024,0.34061224489795927,0.31196998799519815,Medium Value,Low Promo Dependency,Occasional Customer,3
3369,30,Female,Nebraska,Footwear,25,25.0,4.8,29.0,4.0,0.0,0.0,0.0,Bank Transfer,Express,High Satisfaction,0.0625,0.0625,0.5714285714285714,0.058823529411764705,0.9199999999999999,0.0,0.0,0.0,0.264968487394958,0.6514285714285714,0.41955252100840335,Low Value,Low Promo Dependency,Occasional Customer,3
3370,47,Female,Maine,Clothing,51,51.0,3.8,42.0,12.0,0.0,0.0,0.0,Cash,2-Day Shipping,Neutral,0.38750000000000007,0.38750000000000007,0.836734693877551,0.21568627450980393,0.52,0.0,0.0,0.0,0.5156497599039617,0.6310204081632653,0.5617980192076831,Medium Value,Low Promo Dependency,Occasional Customer,3
3371,30,Female,Illinois,Accessories,31,31.0,2.8,46.0,26.0,0.0,0.0,0.0,Cash,Store Pickup,Low Satisfaction,0.1375,0.1375,0.9183673469387754,0.49019607843137253,0.11999999999999988,0.0,0.0,0.0,0.5556557623049219,0.5555102040816327,0.5555975390156062,Low Value,Low Promo Dependency,Occasional Customer,3
3372,49,Female,Colorado,Clothing,99,99.0,4.0,28.0,1.0,0.0,0.0,0.0,PayPal,Next Day Air,High Satisfaction,0.9875,0.9875,0.5510204081632653,0.0,0.6000000000000001,0.0,0.0,0.0,0.5166581632653061,0.5653061224489796,0.5361173469387756,Premium Value,Low Promo Dependency,Potential Loyalist,1
3373,56,Female,Pennsylvania,Clothing,25,25.0,4.6,14.0,4.0,0.0,0.0,0.0,Credit Card,Free Shipping,High Satisfaction,0.0625,0.0625,0.26530612244897955,0.058823529411764705,0.8399999999999999,0.0,0.0,0.0,0.14251950780312125,0.5395918367346938,0.3013484393757503,Low Value,Low Promo Dependency,Occasional Customer,3
3374,70,Female,Minnesota,Footwear,52,52.0,3.5,12.0,4.0,0.0,0.0,0.0,Debit Card,Store Pickup,Neutral,0.4,0.4,0.22448979591836735,0.058823529411764705,0.40000000000000013,0.0,0.0,0.0,0.22744297719087636,0.4173469387755102,0.30340456182472986,Medium Value,Low Promo Dependency,Occasional Customer,3
3375,22,Female,Nevada,Clothing,47,47.0,3.7,41.0,1.0,0.0,0.0,0.0,Debit Card,2-Day Shipping,Neutral,0.3375,0.3375,0.8163265306122448,0.0,0.4800000000000002,0.0,0.0,0.0,0.42778061224489794,0.6148979591836735,0.5026275510204081,Medium Value,Low Promo Dependency,Occasional Customer,3
3376,51,Female,Connecticut,Footwear,98,98.0,4.9,8.0,1.0,0.0,0.0,0.0,Credit Card,Express,High Satisfaction,0.9750000000000001,0.9750000000000001,0.14285714285714285,0.0,0.9600000000000002,0.0,0.0,0.0,0.3496428571428572,0.5328571428571429,0.42292857142857154,Premium Value,Low Promo Dependency,Occasional Customer,1
3377,22,Female,Ohio,Accessories,46,46.0,4.1,24.0,4.0,0.0,0.0,0.0,Cash,Store Pickup,High Satisfaction,0.32500000000000007,0.32500000000000007,0.4693877551020408,0.058823529411764705,0.6399999999999999,0.0,0.0,0.0,0.30290216086434574,0.5508163265306122,0.4020678271308523,Medium Value,Low Promo Dependency,Occasional Customer,3
3378,37,Female,Kentucky,Clothing,32,32.0,4.6,18.0,26.0,0.0,0.0,0.0,PayPal,Next Day Air,High Satisfaction,0.15000000000000002,0.15000000000000002,0.346938775510204,0.49019607843137253,0.8399999999999999,0.0,0.0,0.0,0.33083433373349336,0.5640816326530611,0.42413325330132046,Low Value,Low Promo Dependency,Occasional Customer,3
3379,49,Female,Minnesota,Clothing,75,75.0,4.5,6.0,4.0,0.0,0.0,0.0,Cash,Next Day Air,High Satisfaction,0.6875,0.6875,0.10204081632653061,0.058823529411764705,0.8,0.0,0.0,0.0,0.26471338535414163,0.4806122448979592,0.35107292917166866,High Value,Low Promo Dependency,Occasional Customer,1
3380,61,Female,Tennessee,Accessories,51,51.0,5.0,40.0,52.0,0.0,0.0,0.0,Cash,Store Pickup,High Satisfaction,0.38750000000000007,0.38750000000000007,0.7959183673469387,0.9999999999999999,1.0,0.0,0.0,0.0,0.7346173469387755,0.7387755102040816,0.7362806122448979,Medium Value,Low Promo Dependency,Potential Loyalist,3
3381,41,Female,North Dakota,Clothing,52,52.0,3.8,6.0,4.0,0.0,0.0,0.0,PayPal,Standard,Neutral,0.4,0.4,0.10204081632653061,0.058823529411764705,0.52,0.0,0.0,0.0,0.17846338535414163,0.4106122448979592,0.27132292917166867,Medium Value,Low Promo Dependency,Occasional Customer,3
3382,57,Female,Minnesota,Accessories,66,66.0,4.7,27.0,4.0,0.0,0.0,0.0,Credit Card,Standard,High Satisfaction,0.5750000000000001,0.5750000000000001,0.5306122448979591,0.058823529411764705,0.8800000000000001,0.0,0.0,0.0,0.40239195678271306,0.6291836734693877,0.4931086434573829,High Value,Low Promo Dependency,Occasional Customer,1
3383,34,Female,Nebraska,Clothing,35,35.0,2.8,2.0,52.0,0.0,0.0,0.0,Bank Transfer,Express,Low Satisfaction,0.1875,0.1875,0.02040816326530612,0.9999999999999999,0.11999999999999988,0.0,0.0,0.0,0.3644132653061224,0.2861224489795918,0.33309693877551017,Low Value,Low Promo Dependency,At Risk,3
3384,27,Female,Delaware,Outerwear,43,43.0,2.6,39.0,26.0,0.0,0.0,0.0,Venmo,Next Day Air,Low Satisfaction,0.2875,0.2875,0.7755102040816325,0.49019607843137253,0.040000000000000036,0.0,0.0,0.0,0.5435129051620647,0.49265306122448976,0.5231689675870348,Medium Value,Low Promo Dependency,Occasional Customer,3
3385,39,Female,Minnesota,Clothing,24,24.0,3.8,9.0,4.0,0.0,0.0,0.0,Venmo,Free Shipping,Neutral,0.050000000000000044,0.050000000000000044,0.16326530612244897,0.058823529411764705,0.52,0.0,0.0,0.0,0.09795318127250902,0.42897959183673473,0.23036374549819932,Low Value,Low Promo Dependency,Occasional Customer,3
3386,62,Female,Rhode Island,Accessories,83,83.0,2.8,16.0,4.0,0.0,0.0,0.0,Credit Card,Standard,Low Satisfaction,0.7875000000000001,0.7875000000000001,0.3061224489795918,0.058823529411764705,0.11999999999999988,0.0,0.0,0.0,0.3763460384153661,0.3718367346938775,0.37454231692677065,Premium Value,Low Promo Dependency,At Risk,1
3387,34,Female,Michigan,Clothing,62,62.0,2.6,36.0,4.0,0.0,0.0,0.0,Cash,2-Day Shipping,Low Satisfaction,0.525,0.525,0.7142857142857142,0.058823529411764705,0.040000000000000036,0.0,0.0,0.0,0.4608613445378151,0.47428571428571425,0.46623109243697475,High Value,Low Promo Dependency,Occasional Customer,3
3388,53,Female,New Jersey,Clothing,78,78.0,3.4,2.0,26.0,0.0,0.0,0.0,Credit Card,2-Day Shipping,Neutral,0.7250000000000001,0.7250000000000001,0.02040816326530612,0.49019607843137253,0.3600000000000001,0.0,0.0,0.0,0.3727220888355342,0.3461224489795919,0.3620822328931573,High Value,Low Promo Dependency,Occasional Customer,1
3389,35,Female,South Dakota,Clothing,61,61.0,4.5,21.0,52.0,0.0,0.0,0.0,Credit Card,Store Pickup,High Satisfaction,0.5125000000000001,0.5125000000000001,0.4081632653061224,0.9999999999999999,0.8,0.0,0.0,0.0,0.6170153061224489,0.5724489795918367,0.599188775510204,High Value,Low Promo Dependency,Potential Loyalist,1
3390,38,Female,North Carolina,Clothing,57,57.0,3.8,39.0,1.0,0.0,0.0,0.0,Venmo,Free Shipping,Neutral,0.4625,0.4625,0.7755102040816325,0.0,0.52,0.0,0.0,0.0,0.44895408163265305,0.6126530612244898,0.5144336734693877,Medium Value,Low Promo Dependency,Occasional Customer,3
3391,32,Female,Oregon,Clothing,70,70.0,3.0,38.0,1.0,0.0,0.0,0.0,PayPal,Next Day Air,Neutral,0.625,0.625,0.7551020408163265,0.0,0.20000000000000018,0.0,0.0,0.0,0.4895408163265306,0.5265306122448979,0.5043367346938775,High Value,Low Promo Dependency,Occasional Customer,1
3392,47,Female,Montana,Clothing,57,57.0,3.7,6.0,4.0,0.0,0.0,0.0,Debit Card,2-Day Shipping,Neutral,0.4625,0.4625,0.10204081632653061,0.058823529411764705,0.4800000000000002,0.0,0.0,0.0,0.19721338535414168,0.4006122448979592,0.2785729291716687,Medium Value,Low Promo Dependency,Occasional Customer,3
3393,53,Female,New Jersey,Accessories,74,74.0,4.4,6.0,26.0,0.0,0.0,0.0,Venmo,Free Shipping,High Satisfaction,0.675,0.675,0.10204081632653061,0.49019607843137253,0.7600000000000002,0.0,0.0,0.0,0.390375150060024,0.4706122448979593,0.4224699879951981,High Value,Low Promo Dependency,Occasional Customer,1
3394,60,Female,Arizona,Clothing,90,90.0,3.1,50.0,12.0,0.0,0.0,0.0,Debit Card,Next Day Air,Neutral,0.875,0.875,1.0,0.21568627450980393,0.2400000000000002,0.0,0.0,0.0,0.7272058823529413,0.6100000000000001,0.6803235294117648,Premium Value,Low Promo Dependency,Occasional Customer,1
3395,31,Female,Vermont,Footwear,98,98.0,4.2,9.0,1.0,0.0,0.0,0.0,PayPal,Store Pickup,High Satisfaction,0.9750000000000001,0.9750000000000001,0.16326530612244897,0.0,0.6800000000000002,0.0,0.0,0.0,0.35780612244897964,0.46897959183673477,0.4022755102040817,Premium Value,Low Promo Dependency,Occasional Customer,1
3396,44,Female,Colorado,Clothing,43,43.0,3.1,15.0,4.0,0.0,0.0,0.0,Debit Card,Free Shipping,Neutral,0.2875,0.2875,0.28571428571428564,0.058823529411764705,0.2400000000000002,0.0,0.0,0.0,0.21818277310924367,0.39571428571428574,0.2891953781512605,Medium Value,Low Promo Dependency,Occasional Customer,3
3397,29,Female,Tennessee,Clothing,37,37.0,5.0,5.0,4.0,0.0,0.0,0.0,PayPal,Next Day Air,High Satisfaction,0.21250000000000002,0.21250000000000002,0.08163265306122448,0.058823529411764705,1.0,0.0,0.0,0.0,0.1140501200480192,0.5244897959183674,0.2782259903961585,Low Value,Low Promo Dependency,Occasional Customer,3
3398,19,Female,New Jersey,Clothing,38,38.0,2.7,13.0,26.0,0.0,0.0,0.0,Bank Transfer,Standard,Low Satisfaction,0.22500000000000003,0.22500000000000003,0.24489795918367344,0.49019607843137253,0.08000000000000007,0.0,0.0,0.0,0.31251800720288114,0.34346938775510205,0.3248985594237695,Low Value,Low Promo Dependency,At Risk,3
3399,54,Female,Montana,Clothing,60,60.0,3.8,44.0,26.0,0.0,0.0,0.0,Cash,Standard,Neutral,0.5,0.5,0.8775510204081631,0.49019607843137253,0.52,0.0,0.0,0.0,0.6480792316926771,0.6432653061224489,0.6461536614645859,Medium Value,Low Promo Dependency,Occasional Customer,1
3400,40,Female,Montana,Clothing,55,55.0,3.3,36.0,1.0,0.0,0.0,0.0,Debit Card,Standard,Neutral,0.4375,0.4375,0.7142857142857142,0.0,0.32000000000000006,0.0,0.0,0.0,0.4169642857142857,0.5442857142857143,0.4678928571428571,Medium Value,Low Promo Dependency,Occasional Customer,3
3401,39,Female,Nevada,Accessories,51,51.0,4.8,18.0,26.0,0.0,0.0,0.0,Venmo,Free Shipping,High Satisfaction,0.38750000000000007,0.38750000000000007,0.346938775510204,0.49019607843137253,0.9199999999999999,0.0,0.0,0.0,0.40208433373349334,0.5840816326530611,0.4748832533013204,Medium Value,Low Promo Dependency,Occasional Customer,3
3402,44,Female,Nevada,Accessories,71,71.0,3.4,39.0,52.0,0.0,0.0,0.0,Credit Card,Standard,Neutral,0.6375000000000001,0.6375000000000001,0.7755102040816325,0.9999999999999999,0.3600000000000001,0.0,0.0,0.0,0.801454081632653,0.5726530612244898,0.7099336734693877,High Value,Low Promo Dependency,Occasional Customer,1
3403,22,Female,Louisiana,Clothing,61,61.0,4.4,11.0,4.0,0.0,0.0,0.0,PayPal,2-Day Shipping,High Satisfaction,0.5125000000000001,0.5125000000000001,0.2040816326530612,0.058823529411764705,0.7600000000000002,0.0,0.0,0.0,0.2530297118847539,0.5012244897959184,0.3523076230492197,High Value,Low Promo Dependency,Occasional Customer,1
3404,30,Female,Illinois,Footwear,65,65.0,3.9,1.0,26.0,0.0,0.0,0.0,Cash,Standard,Neutral,0.5625,0.5625,0.0,0.49019607843137253,0.56,0.0,0.0,0.0,0.31580882352941175,0.39,0.34548529411764706,High Value,Low Promo Dependency,Occasional Customer,1
3405,69,Female,South Carolina,Accessories,34,34.0,3.9,34.0,1.0,0.0,0.0,0.0,Credit Card,2-Day Shipping,Neutral,0.17500000000000004,0.17500000000000004,0.673469387755102,0.0,0.56,0.0,0.0,0.0,0.3218877551020408,0.5920408163265306,0.42994897959183676,Low Value,Low Promo Dependency,Occasional Customer,3
3406,28,Female,Washington,Clothing,87,87.0,4.2,47.0,26.0,0.0,0.0,0.0,Bank Transfer,Store Pickup,High Satisfaction,0.8375000000000001,0.8375000000000001,0.9387755102040816,0.49019607843137253,0.6800000000000002,0.0,0.0,0.0,0.7738190276110444,0.7016326530612245,0.7449444777911164,Premium Value,Low Promo Dependency,Premium Loyalist,1
3407,57,Female,Nebraska,Clothing,79,79.0,4.0,24.0,4.0,0.0,0.0,0.0,Venmo,Store Pickup,High Satisfaction,0.7375,0.7375,0.4693877551020408,0.058823529411764705,0.6000000000000001,0.0,0.0,0.0,0.4266521608643457,0.5408163265306123,0.47231782713085235,High Value,Low Promo Dependency,Occasional Customer,1
3408,46,Female,Alabama,Clothing,46,46.0,2.6,20.0,4.0,0.0,0.0,0.0,Cash,Store Pickup,Low Satisfaction,0.32500000000000007,0.32500000000000007,0.38775510204081626,0.058823529411764705,0.040000000000000036,0.0,0.0,0.0,0.27024909963985594,0.37632653061224486,0.31268007202881154,Medium Value,Low Promo Dependency,At Risk,3
3409,48,Female,Montana,Clothing,72,72.0,4.4,11.0,1.0,0.0,0.0,0.0,Bank Transfer,Standard,High Satisfaction,0.65,0.65,0.2040816326530612,0.0,0.7600000000000002,0.0,0.0,0.0,0.2766326530612245,0.5012244897959184,0.36646938775510207,High Value,Low Promo Dependency,Occasional Customer,1
3410,24,Female,Minnesota,Clothing,93,93.0,3.2,3.0,4.0,0.0,0.0,0.0,Credit Card,Next Day Air,Neutral,0.9125000000000001,0.9125000000000001,0.04081632653061225,0.058823529411764705,0.28000000000000025,0.0,0.0,0.0,0.3077235894357743,0.33224489795918377,0.3175321128451381,Premium Value,Low Promo Dependency,Occasional Customer,1
3411,50,Female,Ohio,Footwear,76,76.0,4.3,38.0,26.0,0.0,0.0,0.0,Bank Transfer,Free Shipping,High Satisfaction,0.7000000000000001,0.7000000000000001,0.7551020408163265,0.49019607843137253,0.72,0.0,0.0,0.0,0.6590996398559423,0.656530612244898,0.6580720288115246,High Value,Low Promo Dependency,Potential Loyalist,1
3412,29,Female,New York,Footwear,56,56.0,4.9,45.0,52.0,0.0,0.0,0.0,Cash,2-Day Shipping,High Satisfaction,0.45000000000000007,0.45000000000000007,0.8979591836734693,0.9999999999999999,0.9600000000000002,0.0,0.0,0.0,0.7941836734693877,0.7593877551020408,0.7802653061224489,Medium Value,Low Promo Dependency,Potential Loyalist,1
3413,61,Female,Indiana,Footwear,83,83.0,3.8,31.0,4.0,0.0,0.0,0.0,Venmo,Store Pickup,Neutral,0.7875000000000001,0.7875000000000001,0.6122448979591836,0.058823529411764705,0.52,0.0,0.0,0.0,0.4987950180072029,0.5636734693877551,0.5247463985594238,Premium Value,Low Promo Dependency,Occasional Customer,1
3414,34,Female,Delaware,Accessories,90,90.0,2.5,16.0,26.0,0.0,0.0,0.0,PayPal,Express,Low Satisfaction,0.875,0.875,0.3061224489795918,0.49019607843137253,0.0,0.0,0.0,0.0,0.5320078031212485,0.34183673469387754,0.4559393757503001,Premium Value,Low Promo Dependency,At Risk,1
3415,27,Female,Connecticut,Footwear,94,94.0,4.9,3.0,4.0,0.0,0.0,0.0,Bank Transfer,Next Day Air,High Satisfaction,0.925,0.925,0.04081632653061225,0.058823529411764705,0.9600000000000002,0.0,0.0,0.0,0.31147358943577436,0.5022448979591837,0.3877821128451381,Premium Value,Low Promo Dependency,Occasional Customer,1
3416,38,Female,New York,Clothing,68,68.0,3.0,15.0,1.0,0.0,0.0,0.0,Bank Transfer,2-Day Shipping,Neutral,0.6000000000000001,0.6000000000000001,0.28571428571428564,0.0,0.20000000000000018,0.0,0.0,0.0,0.29428571428571426,0.38571428571428573,0.33085714285714285,High Value,Low Promo Dependency,Occasional Customer,1
3417,25,Female,Alabama,Footwear,53,53.0,3.2,11.0,4.0,0.0,0.0,0.0,Bank Transfer,Store Pickup,Neutral,0.4125000000000001,0.4125000000000001,0.2040816326530612,0.058823529411764705,0.28000000000000025,0.0,0.0,0.0,0.2230297118847539,0.3812244897959184,0.2863076230492197,Medium Value,Low Promo Dependency,Occasional Customer,3
3418,54,Female,Massachusetts,Outerwear,35,35.0,2.9,22.0,26.0,0.0,0.0,0.0,Debit Card,2-Day Shipping,Low Satisfaction,0.1875,0.1875,0.4285714285714285,0.49019607843137253,0.15999999999999992,0.0,0.0,0.0,0.37473739495798314,0.4185714285714285,0.39227100840336127,Low Value,Low Promo Dependency,At Risk,3
3419,53,Female,South Carolina,Outerwear,30,30.0,2.8,35.0,1.0,0.0,0.0,0.0,Debit Card,Free Shipping,Low Satisfaction,0.125,0.125,0.693877551020408,0.0,0.11999999999999988,0.0,0.0,0.0,0.3150510204081632,0.4881632653061224,0.3842959183673469,Low Value,Low Promo Dependency,Occasional Customer,3
3420,23,Female,West Virginia,Accessories,26,26.0,3.1,5.0,26.0,0.0,0.0,0.0,Venmo,Store Pickup,Neutral,0.07500000000000001,0.07500000000000001,0.08163265306122448,0.49019607843137253,0.2400000000000002,0.0,0.0,0.0,0.20221188475390153,0.3344897959183674,0.25512304921968787,Low Value,Low Promo Dependency,Occasional Customer,3
3421,19,Female,Kentucky,Accessories,60,60.0,3.4,35.0,26.0,0.0,0.0,0.0,PayPal,Express,Neutral,0.5,0.5,0.693877551020408,0.49019607843137253,0.3600000000000001,0.0,0.0,0.0,0.5746098439375749,0.5481632653061225,0.5640312124849939,Medium Value,Low Promo Dependency,Occasional Customer,3
3422,57,Female,New Jersey,Footwear,30,30.0,2.9,27.0,52.0,0.0,0.0,0.0,PayPal,Free Shipping,Low Satisfaction,0.125,0.125,0.5306122448979591,0.9999999999999999,0.15999999999999992,0.0,0.0,0.0,0.5497448979591836,0.4491836734693877,0.5095204081632652,Low Value,Low Promo Dependency,Occasional Customer,3
3423,19,Female,New York,Outerwear,91,91.0,3.2,9.0,12.0,0.0,0.0,0.0,Venmo,Next Day Air,Neutral,0.8875,0.8875,0.16326530612244897,0.21568627450980393,0.28000000000000025,0.0,0.0,0.0,0.39626200480192075,0.3689795918367348,0.3853490396158463,Premium Value,Low Promo Dependency,Occasional Customer,1
3424,33,Female,Massachusetts,Footwear,71,71.0,3.8,21.0,26.0,0.0,0.0,0.0,PayPal,Next Day Air,Neutral,0.6375000000000001,0.6375000000000001,0.4081632653061224,0.49019607843137253,0.52,0.0,0.0,0.0,0.5015741296518608,0.5024489795918368,0.5019240696278512,High Value,Low Promo Dependency,Occasional Customer,1
3425,33,Female,Florida,Accessories,64,64.0,3.6,23.0,12.0,0.0,0.0,0.0,Credit Card,2-Day Shipping,Neutral,0.55,0.55,0.44897959183673464,0.21568627450980393,0.44000000000000017,0.0,0.0,0.0,0.409297719087635,0.49469387755102046,0.4434561824729892,High Value,Low Promo Dependency,Occasional Customer,1
